customer_id,touchpoint_id,platform,touchpoint_type,timestamp,campaign_id,keyword_id,conversion_timestamp,conversion_value,attribution_weight
CUST-000174,TP-174-5,amazon,view,2025-07-09 13:02:27.967686,CAMP-000017,KW-CAMP-000017-1,2025-07-11 13:02:27.967686,43.951074369561766,0.833
CUST-000175,TP-175-1,amazon,view,2025-08-05 13:02:27.967686,CAMP-000012,KW-CAMP-000012-5,,0.0,0.588
CUST-000175,TP-175-2,walmart,view,2025-08-12 13:02:27.967686,CAMP-000017,KW-CAMP-000017-7,,0.0,1.0
CUST-000175,TP-175-3,amazon,click,2025-08-05 13:02:27.967686,CAMP-000016,KW-CAMP-000016-1,2025-08-12 13:02:27.967686,35.96827014672698,0.588
CUST-000176,TP-176-1,amazon,view,2025-07-16 13:02:27.967686,CAMP-000019,KW-CAMP-000019-8,,0.0,0.5
CUST-000176,TP-176-2,amazon,impression,2025-07-16 13:02:27.967686,CAMP-000015,KW-CAMP-000015-2,,0.0,0.5
CUST-000176,TP-176-3,amazon,impression,2025-07-20 13:02:27.967686,CAMP-000013,KW-CAMP-000013-4,,0.0,0.625
CUST-000176,TP-176-4,amazon,view,2025-07-13 13:02:27.967686,CAMP-000017,KW-CAMP-000017-1,2025-07-26 13:02:27.967686,67.46180866492415,0.435
CUST-000177,TP-177-1,amazon,view,2025-06-17 13:02:27.967686,CAMP-000002,KW-CAMP-000002-8,,0.0,0.588
CUST-000177,TP-177-2,amazon,impression,2025-06-24 13:02:27.967686,CAMP-000025,KW-CAMP-000025-1,,0.0,1.0
CUST-000177,TP-177-3,walmart,impression,2025-06-21 13:02:27.967686,CAMP-000022,KW-CAMP-000022-3,,0.0,0.769
CUST-000177,TP-177-4,amazon,click,2025-06-11 13:02:27.967686,CAMP-000006,KW-CAMP-000006-3,2025-06-24 13:02:27.967686,103.11574316122841,0.435
CUST-000178,TP-178-1,walmart,click,2025-05-31 13:02:27.967686,CAMP-000012,KW-CAMP-000012-8,,0.0,0.526
CUST-000178,TP-178-2,walmart,view,2025-05-27 13:02:27.967686,CAMP-000018,KW-CAMP-000018-1,,0.0,0.435
CUST-000178,TP-178-3,amazon,click,2025-06-02 13:02:27.967686,CAMP-000023,KW-CAMP-000023-5,2025-06-09 13:02:27.967686,43.956721544475,0.588
CUST-000179,TP-179-1,amazon,view,2025-05-29 13:02:27.967686,CAMP-000014,KW-CAMP-000014-3,,0.0,0.435
CUST-000179,TP-179-2,walmart,impression,2025-06-02 13:02:27.967686,CAMP-000001,KW-CAMP-000001-4,,0.0,0.526
CUST-000179,TP-179-3,walmart,impression,2025-06-07 13:02:27.967686,CAMP-000005,KW-CAMP-000005-3,,0.0,0.714
CUST-000179,TP-179-4,amazon,impression,2025-06-05 13:02:27.967686,CAMP-000020,KW-CAMP-000020-7,2025-06-11 13:02:27.967686,93.25799223441415,0.625
CUST-000180,TP-180-1,amazon,impression,2025-07-19 13:02:27.967686,CAMP-000010,KW-CAMP-000010-3,,0.0,0.476
CUST-000180,TP-180-2,amazon,click,2025-07-18 13:02:27.967686,CAMP-000012,KW-CAMP-000012-4,,0.0,0.455
CUST-000180,TP-180-3,walmart,view,2025-07-19 13:02:27.967686,CAMP-000014,KW-CAMP-000014-3,,0.0,0.476
CUST-000180,TP-180-4,walmart,view,2025-07-29 13:02:27.967686,CAMP-000016,KW-CAMP-000016-2,2025-07-30 13:02:27.967686,24.134526767208357,0.909
CUST-000181,TP-181-1,walmart,impression,2025-06-08 13:02:27.967686,CAMP-000001,KW-CAMP-000001-2,2025-06-22 13:02:27.967686,83.0373731689109,0.417
CUST-000182,TP-182-1,amazon,impression,2025-07-10 13:02:27.967686,CAMP-000018,KW-CAMP-000018-1,,0.0,0.435
CUST-000182,TP-182-2,walmart,impression,2025-07-21 13:02:27.967686,CAMP-000003,KW-CAMP-000003-4,2025-07-23 13:02:27.967686,31.206818846419154,0.833
CUST-000183,TP-183-1,amazon,impression,2025-06-24 13:02:27.967686,CAMP-000018,KW-CAMP-000018-8,,0.0,0.909
CUST-000183,TP-183-2,walmart,view,2025-06-19 13:02:27.967686,CAMP-000022,KW-CAMP-000022-6,,0.0,0.625
CUST-000183,TP-183-3,walmart,click,2025-06-18 13:02:27.967686,CAMP-000003,KW-CAMP-000003-5,,0.0,0.588
CUST-000183,TP-183-4,walmart,impression,2025-06-17 13:02:27.967686,CAMP-000018,KW-CAMP-000018-4,,0.0,0.556
CUST-000183,TP-183-5,amazon,impression,2025-06-19 13:02:27.967686,CAMP-000014,KW-CAMP-000014-2,2025-06-25 13:02:27.967686,79.38541693763605,0.625
CUST-000184,TP-184-1,amazon,view,2025-06-10 13:02:27.967686,CAMP-000020,KW-CAMP-000020-1,,0.0,1.0
CUST-000184,TP-184-2,walmart,view,2025-06-05 13:02:27.967686,CAMP-000005,KW-CAMP-000005-5,,0.0,0.667
CUST-000184,TP-184-3,amazon,view,2025-06-04 13:02:27.967686,CAMP-000022,KW-CAMP-000022-5,2025-06-10 13:02:27.967686,139.22670328900796,0.625
CUST-000185,TP-185-1,walmart,click,2025-07-22 13:02:27.967686,CAMP-000001,KW-CAMP-000001-3,,0.0,0.588
CUST-000185,TP-185-2,walmart,impression,2025-07-19 13:02:27.967686,CAMP-000011,KW-CAMP-000011-1,2025-07-29 13:02:27.967686,59.60827684703517,0.5
CUST-000186,TP-186-1,walmart,impression,2025-07-26 13:02:27.967686,CAMP-000002,KW-CAMP-000002-5,,0.0,0.588
CUST-000186,TP-186-2,walmart,click,2025-07-19 13:02:27.967686,CAMP-000011,KW-CAMP-000011-6,,0.0,0.417
CUST-000186,TP-186-3,walmart,click,2025-07-29 13:02:27.967686,CAMP-000011,KW-CAMP-000011-3,2025-08-02 13:02:27.967686,28.64233365472972,0.714
CUST-000187,TP-187-1,walmart,impression,2025-07-21 13:02:27.967686,CAMP-000001,KW-CAMP-000001-1,,0.0,0.435
CUST-000187,TP-187-2,amazon,click,2025-07-20 13:02:27.967686,CAMP-000015,KW-CAMP-000015-1,,0.0,0.417
CUST-000187,TP-187-3,amazon,impression,2025-08-01 13:02:27.967686,CAMP-000025,KW-CAMP-000025-3,2025-08-03 13:02:27.967686,57.12853010002395,0.833
CUST-000188,TP-188-1,amazon,impression,2025-05-31 13:02:27.967686,CAMP-000008,KW-CAMP-000008-2,2025-06-05 13:02:27.967686,68.65552932744691,0.667
CUST-000189,TP-189-1,amazon,impression,2025-06-23 13:02:27.967686,CAMP-000007,KW-CAMP-000007-2,,0.0,0.526
CUST-000189,TP-189-2,amazon,view,2025-07-02 13:02:27.967686,CAMP-000017,KW-CAMP-000017-5,,0.0,1.0
CUST-000189,TP-189-3,walmart,view,2025-06-19 13:02:27.967686,CAMP-000011,KW-CAMP-000011-1,2025-07-02 13:02:27.967686,32.96039737607178,0.435
CUST-000190,TP-190-1,walmart,impression,2025-08-13 13:02:27.967686,CAMP-000010,KW-CAMP-000010-5,,0.0,0.667
CUST-000190,TP-190-2,amazon,impression,2025-08-06 13:02:27.967686,CAMP-000009,KW-CAMP-000009-2,,0.0,0.455
CUST-000190,TP-190-3,walmart,impression,2025-08-16 13:02:27.967686,CAMP-000019,KW-CAMP-000019-5,,0.0,0.833
CUST-000190,TP-190-4,walmart,view,2025-08-12 13:02:27.967686,CAMP-000006,KW-CAMP-000006-2,,0.0,0.625
CUST-000190,TP-190-5,amazon,impression,2025-08-15 13:02:27.967686,CAMP-000003,KW-CAMP-000003-4,2025-08-18 13:02:27.967686,37.64291544410226,0.769
CUST-000191,TP-191-1,amazon,view,2025-06-20 13:02:27.967686,CAMP-000012,KW-CAMP-000012-3,,0.0,0.417
CUST-000191,TP-191-2,amazon,impression,2025-06-26 13:02:27.967686,CAMP-000021,KW-CAMP-000021-6,,0.0,0.556
CUST-000191,TP-191-3,amazon,impression,2025-06-29 13:02:27.967686,CAMP-000005,KW-CAMP-000005-2,2025-07-04 13:02:27.967686,63.34169100659623,0.667
CUST-000192,TP-192-1,amazon,view,2025-08-01 13:02:27.967686,CAMP-000007,KW-CAMP-000007-6,,0.0,0.625
CUST-000192,TP-192-2,amazon,click,2025-08-01 13:02:27.967686,CAMP-000025,KW-CAMP-000025-6,,0.0,0.625
CUST-000192,TP-192-3,amazon,impression,2025-08-04 13:02:27.967686,CAMP-000004,KW-CAMP-000004-8,2025-08-07 13:02:27.967686,26.085122475582114,0.769
CUST-000193,TP-193-1,walmart,view,2025-06-21 13:02:27.967686,CAMP-000007,KW-CAMP-000007-5,,0.0,1.0
CUST-000193,TP-193-2,amazon,impression,2025-06-07 13:02:27.967686,CAMP-000019,KW-CAMP-000019-2,,0.0,0.417
CUST-000193,TP-193-3,amazon,view,2025-06-21 13:02:27.967686,CAMP-000003,KW-CAMP-000003-4,2025-06-21 13:02:27.967686,92.62655466679118,1.0
CUST-000194,TP-194-1,amazon,click,2025-06-14 13:02:27.967686,CAMP-000008,KW-CAMP-000008-2,,0.0,0.455
CUST-000194,TP-194-2,walmart,impression,2025-06-16 13:02:27.967686,CAMP-000002,KW-CAMP-000002-3,,0.0,0.5
CUST-000194,TP-194-3,walmart,impression,2025-06-24 13:02:27.967686,CAMP-000018,KW-CAMP-000018-7,2025-06-26 13:02:27.967686,46.079579580627495,0.833
CUST-000195,TP-195-1,walmart,view,2025-06-04 13:02:27.967686,CAMP-000020,KW-CAMP-000020-7,,0.0,0.556
CUST-000195,TP-195-2,amazon,view,2025-06-01 13:02:27.967686,CAMP-000009,KW-CAMP-000009-4,,0.0,0.476
CUST-000195,TP-195-3,walmart,click,2025-05-31 13:02:27.967686,CAMP-000010,KW-CAMP-000010-3,,0.0,0.455
CUST-000195,TP-195-4,walmart,impression,2025-06-05 13:02:27.967686,CAMP-000008,KW-CAMP-000008-5,2025-06-12 13:02:27.967686,41.29375257349381,0.588
CUST-000196,TP-196-1,walmart,view,2025-07-04 13:02:27.967686,CAMP-000005,KW-CAMP-000005-8,,0.0,0.5
CUST-000196,TP-196-2,walmart,view,2025-06-30 13:02:27.967686,CAMP-000010,KW-CAMP-000010-2,,0.0,0.417
CUST-000196,TP-196-3,walmart,click,2025-07-07 13:02:27.967686,CAMP-000007,KW-CAMP-000007-1,,0.0,0.588
CUST-000196,TP-196-4,walmart,view,2025-07-03 13:02:27.967686,CAMP-000020,KW-CAMP-000020-5,,0.0,0.476
CUST-000196,TP-196-5,amazon,impression,2025-07-05 13:02:27.967686,CAMP-000008,KW-CAMP-000008-4,2025-07-14 13:02:27.967686,37.86065858648968,0.526
CUST-000197,TP-197-1,walmart,impression,2025-07-17 13:02:27.967686,CAMP-000003,KW-CAMP-000003-2,,0.0,0.435
CUST-000197,TP-197-2,amazon,click,2025-07-30 13:02:27.967686,CAMP-000011,KW-CAMP-000011-2,2025-07-30 13:02:27.967686,81.23086542139943,1.0
CUST-000198,TP-198-1,walmart,view,2025-07-18 13:02:27.967686,CAMP-000014,KW-CAMP-000014-3,,0.0,0.455
CUST-000198,TP-198-2,amazon,click,2025-07-22 13:02:27.967686,CAMP-000009,KW-CAMP-000009-4,,0.0,0.556
CUST-000198,TP-198-3,amazon,view,2025-07-18 13:02:27.967686,CAMP-000006,KW-CAMP-000006-3,,0.0,0.455
CUST-000198,TP-198-4,walmart,impression,2025-07-28 13:02:27.967686,CAMP-000007,KW-CAMP-000007-5,2025-07-30 13:02:27.967686,70.67827925028473,0.833
CUST-000199,TP-199-1,amazon,view,2025-07-07 13:02:27.967686,CAMP-000002,KW-CAMP-000002-5,,0.0,0.714
CUST-000199,TP-199-2,amazon,view,2025-07-09 13:02:27.967686,CAMP-000005,KW-CAMP-000005-6,,0.0,0.833
CUST-000199,TP-199-3,walmart,view,2025-06-27 13:02:27.967686,CAMP-000018,KW-CAMP-000018-2,,0.0,0.417
CUST-000199,TP-199-4,amazon,impression,2025-06-28 13:02:27.967686,CAMP-000024,KW-CAMP-000024-3,2025-07-11 13:02:27.967686,68.93028476855707,0.435
CUST-000200,TP-200-1,amazon,click,2025-07-20 13:02:27.967686,CAMP-000025,KW-CAMP-000025-4,,0.0,1.0
CUST-000200,TP-200-2,walmart,view,2025-07-13 13:02:27.967686,CAMP-000016,KW-CAMP-000016-2,2025-07-20 13:02:27.967686,119.25280878859874,0.588
CUST-000201,TP-201-1,amazon,impression,2025-06-01 13:02:27.967686,CAMP-000011,KW-CAMP-000011-7,,0.0,0.625
CUST-000201,TP-201-2,amazon,impression,2025-06-04 13:02:27.967686,CAMP-000004,KW-CAMP-000004-2,,0.0,0.769
CUST-000201,TP-201-3,amazon,impression,2025-05-31 13:02:27.967686,CAMP-000025,KW-CAMP-000025-2,,0.0,0.588
CUST-000201,TP-201-4,amazon,view,2025-05-28 13:02:27.967686,CAMP-000013,KW-CAMP-000013-1,2025-06-07 13:02:27.967686,80.01973047379279,0.5
CUST-000202,TP-202-1,walmart,impression,2025-06-09 13:02:27.967686,CAMP-000015,KW-CAMP-000015-6,,0.0,0.714
CUST-000202,TP-202-2,walmart,impression,2025-06-12 13:02:27.967686,CAMP-000007,KW-CAMP-000007-5,,0.0,0.909
CUST-000202,TP-202-3,walmart,view,2025-06-09 13:02:27.967686,CAMP-000024,KW-CAMP-000024-6,2025-06-13 13:02:27.967686,79.12146463461498,0.714
CUST-000203,TP-203-1,amazon,click,2025-06-03 13:02:27.967686,CAMP-000011,KW-CAMP-000011-2,2025-06-09 13:02:27.967686,15.288003449223282,0.625
CUST-000204,TP-204-1,amazon,view,2025-07-15 13:02:27.967686,CAMP-000006,KW-CAMP-000006-4,,0.0,1.0
CUST-000204,TP-204-2,walmart,click,2025-07-08 13:02:27.967686,CAMP-000021,KW-CAMP-000021-2,,0.0,0.588
CUST-000204,TP-204-3,walmart,view,2025-07-10 13:02:27.967686,CAMP-000011,KW-CAMP-000011-1,,0.0,0.667
CUST-000204,TP-204-4,walmart,impression,2025-07-13 13:02:27.967686,CAMP-000008,KW-CAMP-000008-4,2025-07-15 13:02:27.967686,37.535066146609275,0.833
CUST-000205,TP-205-1,amazon,view,2025-06-01 13:02:27.967686,CAMP-000020,KW-CAMP-000020-1,2025-06-07 13:02:27.967686,54.30112417621163,0.625
CUST-000206,TP-206-1,walmart,view,2025-07-12 13:02:27.967686,CAMP-000007,KW-CAMP-000007-1,2025-07-18 13:02:27.967686,113.55132318934217,0.625
CUST-000207,TP-207-1,amazon,impression,2025-08-16 13:02:27.967686,CAMP-000005,KW-CAMP-000005-4,,0.0,1.0
CUST-000207,TP-207-2,amazon,view,2025-08-07 13:02:27.967686,CAMP-000013,KW-CAMP-000013-3,,0.0,0.526
CUST-000207,TP-207-3,amazon,click,2025-08-14 13:02:27.967686,CAMP-000015,KW-CAMP-000015-2,,0.0,0.833
CUST-000207,TP-207-4,walmart,impression,2025-08-16 13:02:27.967686,CAMP-000019,KW-CAMP-000019-1,2025-08-16 13:02:27.967686,77.60896692089682,1.0
CUST-000208,TP-208-1,walmart,click,2025-05-17 13:02:27.967686,CAMP-000011,KW-CAMP-000011-4,2025-05-25 13:02:27.967686,167.6258342065613,0.556
CUST-000209,TP-209-1,walmart,view,2025-06-14 13:02:27.967686,CAMP-000001,KW-CAMP-000001-1,,0.0,0.455
CUST-000209,TP-209-2,amazon,view,2025-06-22 13:02:27.967686,CAMP-000019,KW-CAMP-000019-2,2025-06-26 13:02:27.967686,135.18990489060343,0.714
CUST-000210,TP-210-1,walmart,click,2025-05-23 13:02:27.967686,CAMP-000022,KW-CAMP-000022-4,,0.0,0.833
CUST-000210,TP-210-2,walmart,impression,2025-05-13 13:02:27.967686,CAMP-000009,KW-CAMP-000009-2,,0.0,0.455
CUST-000210,TP-210-3,walmart,click,2025-05-21 13:02:27.967686,CAMP-000013,KW-CAMP-000013-2,,0.0,0.714
CUST-000210,TP-210-4,amazon,impression,2025-05-23 13:02:27.967686,CAMP-000003,KW-CAMP-000003-3,,0.0,0.833
CUST-000210,TP-210-5,walmart,view,2025-05-16 13:02:27.967686,CAMP-000020,KW-CAMP-000020-4,2025-05-25 13:02:27.967686,84.655829997687,0.526
CUST-000211,TP-211-1,walmart,impression,2025-06-27 13:02:27.967686,CAMP-000017,KW-CAMP-000017-4,,0.0,0.526
CUST-000211,TP-211-2,walmart,view,2025-07-05 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,2025-07-06 13:02:27.967686,87.90293142941316,0.909
CUST-000212,TP-212-1,walmart,impression,2025-05-25 13:02:27.967686,CAMP-000015,KW-CAMP-000015-6,2025-06-05 13:02:27.967686,21.523681046745864,0.476
CUST-000213,TP-213-1,amazon,view,2025-07-04 13:02:27.967686,CAMP-000010,KW-CAMP-000010-3,,0.0,0.417
CUST-000213,TP-213-2,walmart,click,2025-07-09 13:02:27.967686,CAMP-000015,KW-CAMP-000015-7,,0.0,0.526
CUST-000213,TP-213-3,walmart,view,2025-07-17 13:02:27.967686,CAMP-000024,KW-CAMP-000024-6,,0.0,0.909
CUST-000213,TP-213-4,amazon,click,2025-07-07 13:02:27.967686,CAMP-000013,KW-CAMP-000013-4,,0.0,0.476
CUST-000213,TP-213-5,walmart,impression,2025-07-09 13:02:27.967686,CAMP-000021,KW-CAMP-000021-2,2025-07-18 13:02:27.967686,70.57715912430814,0.526
CUST-000214,TP-214-1,walmart,click,2025-07-04 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,,0.0,1.0
CUST-000214,TP-214-2,amazon,click,2025-07-03 13:02:27.967686,CAMP-000015,KW-CAMP-000015-7,,0.0,0.909
CUST-000214,TP-214-3,walmart,click,2025-06-26 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,,0.0,0.556
CUST-000214,TP-214-4,amazon,impression,2025-06-26 13:02:27.967686,CAMP-000001,KW-CAMP-000001-2,2025-07-04 13:02:27.967686,182.59174691318185,0.556
CUST-000215,TP-215-1,amazon,impression,2025-06-02 13:02:27.967686,CAMP-000013,KW-CAMP-000013-3,,0.0,0.714
CUST-000215,TP-215-2,walmart,impression,2025-05-23 13:02:27.967686,CAMP-000008,KW-CAMP-000008-1,,0.0,0.417
CUST-000215,TP-215-3,walmart,impression,2025-05-28 13:02:27.967686,CAMP-000024,KW-CAMP-000024-1,,0.0,0.526
CUST-000215,TP-215-4,walmart,click,2025-06-05 13:02:27.967686,CAMP-000008,KW-CAMP-000008-3,,0.0,0.909
CUST-000215,TP-215-5,amazon,click,2025-05-27 13:02:27.967686,CAMP-000012,KW-CAMP-000012-1,2025-06-06 13:02:27.967686,102.17829177352615,0.5
CUST-000216,TP-216-1,walmart,click,2025-06-08 13:02:27.967686,CAMP-000017,KW-CAMP-000017-6,2025-06-21 13:02:27.967686,78.58528779114648,0.435
CUST-000217,TP-217-1,amazon,view,2025-05-26 13:02:27.967686,CAMP-000024,KW-CAMP-000024-2,,0.0,0.667
CUST-000217,TP-217-2,amazon,impression,2025-05-25 13:02:27.967686,CAMP-000023,KW-CAMP-000023-2,,0.0,0.625
CUST-000217,TP-217-3,amazon,impression,2025-05-21 13:02:27.967686,CAMP-000024,KW-CAMP-000024-6,,0.0,0.5
CUST-000217,TP-217-4,amazon,view,2025-05-21 13:02:27.967686,CAMP-000021,KW-CAMP-000021-2,,0.0,0.5
CUST-000217,TP-217-5,amazon,click,2025-05-27 13:02:27.967686,CAMP-000006,KW-CAMP-000006-6,2025-05-31 13:02:27.967686,31.462528991043882,0.714
CUST-000218,TP-218-1,walmart,click,2025-06-25 13:02:27.967686,CAMP-000022,KW-CAMP-000022-1,,0.0,0.435
CUST-000218,TP-218-2,amazon,view,2025-06-30 13:02:27.967686,CAMP-000011,KW-CAMP-000011-3,2025-07-08 13:02:27.967686,86.36865533314747,0.556
CUST-000219,TP-219-1,walmart,view,2025-08-03 13:02:27.967686,CAMP-000011,KW-CAMP-000011-3,,0.0,0.667
CUST-000219,TP-219-2,amazon,impression,2025-07-28 13:02:27.967686,CAMP-000018,KW-CAMP-000018-6,2025-08-08 13:02:27.967686,32.010439403122405,0.476
CUST-000220,TP-220-1,amazon,impression,2025-08-08 13:02:27.967686,CAMP-000012,KW-CAMP-000012-1,,0.0,0.556
CUST-000220,TP-220-2,amazon,click,2025-08-10 13:02:27.967686,CAMP-000004,KW-CAMP-000004-7,2025-08-16 13:02:27.967686,55.598998110706404,0.625
CUST-000221,TP-221-1,amazon,impression,2025-08-05 13:02:27.967686,CAMP-000012,KW-CAMP-000012-2,,0.0,0.769
CUST-000221,TP-221-2,amazon,view,2025-07-29 13:02:27.967686,CAMP-000002,KW-CAMP-000002-2,,0.0,0.5
CUST-000221,TP-221-3,amazon,impression,2025-07-29 13:02:27.967686,CAMP-000005,KW-CAMP-000005-8,,0.0,0.5
CUST-000221,TP-221-4,amazon,view,2025-08-08 13:02:27.967686,CAMP-000009,KW-CAMP-000009-4,2025-08-08 13:02:27.967686,53.35685249762893,1.0
CUST-000222,TP-222-1,walmart,view,2025-05-10 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,,0.0,0.435
CUST-000222,TP-222-2,amazon,impression,2025-05-21 13:02:27.967686,CAMP-000006,KW-CAMP-000006-4,2025-05-23 13:02:27.967686,114.30718250865858,0.833
CUST-000223,TP-223-1,amazon,click,2025-06-03 13:02:27.967686,CAMP-000023,KW-CAMP-000023-4,,0.0,0.5
CUST-000223,TP-223-2,walmart,view,2025-06-06 13:02:27.967686,CAMP-000003,KW-CAMP-000003-4,,0.0,0.588
CUST-000223,TP-223-3,amazon,click,2025-06-10 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,,0.0,0.769
CUST-000223,TP-223-4,amazon,click,2025-06-07 13:02:27.967686,CAMP-000019,KW-CAMP-000019-5,2025-06-13 13:02:27.967686,57.55586177348812,0.625
CUST-000224,TP-224-1,walmart,impression,2025-05-16 13:02:27.967686,CAMP-000020,KW-CAMP-000020-4,,0.0,0.435
CUST-000224,TP-224-2,walmart,click,2025-05-24 13:02:27.967686,CAMP-000010,KW-CAMP-000010-2,,0.0,0.667
CUST-000224,TP-224-3,amazon,impression,2025-05-27 13:02:27.967686,CAMP-000017,KW-CAMP-000017-2,2025-05-29 13:02:27.967686,29.662807889213784,0.833
CUST-000225,TP-225-1,walmart,view,2025-06-10 13:02:27.967686,CAMP-000001,KW-CAMP-000001-5,,0.0,0.714
CUST-000225,TP-225-2,amazon,impression,2025-06-04 13:02:27.967686,CAMP-000020,KW-CAMP-000020-2,,0.0,0.5
CUST-000225,TP-225-3,walmart,view,2025-06-04 13:02:27.967686,CAMP-000018,KW-CAMP-000018-7,,0.0,0.5
CUST-000225,TP-225-4,walmart,click,2025-06-06 13:02:27.967686,CAMP-000004,KW-CAMP-000004-3,2025-06-14 13:02:27.967686,60.62946753792325,0.556
CUST-000226,TP-226-1,walmart,view,2025-06-08 13:02:27.967686,CAMP-000002,KW-CAMP-000002-4,,0.0,0.625
CUST-000226,TP-226-2,walmart,impression,2025-06-03 13:02:27.967686,CAMP-000010,KW-CAMP-000010-5,,0.0,0.476
CUST-000226,TP-226-3,amazon,view,2025-06-02 13:02:27.967686,CAMP-000019,KW-CAMP-000019-1,,0.0,0.455
CUST-000226,TP-226-4,amazon,view,2025-06-07 13:02:27.967686,CAMP-000020,KW-CAMP-000020-1,2025-06-14 13:02:27.967686,88.74765245531125,0.588
CUST-000227,TP-227-1,amazon,view,2025-07-30 13:02:27.967686,CAMP-000009,KW-CAMP-000009-7,,0.0,0.417
CUST-000227,TP-227-2,amazon,view,2025-08-05 13:02:27.967686,CAMP-000010,KW-CAMP-000010-5,2025-08-13 13:02:27.967686,64.04517033813673,0.556
CUST-000228,TP-228-1,walmart,click,2025-05-22 13:02:27.967686,CAMP-000014,KW-CAMP-000014-1,,0.0,0.455
CUST-000228,TP-228-2,amazon,view,2025-05-21 13:02:27.967686,CAMP-000012,KW-CAMP-000012-4,,0.0,0.435
CUST-000228,TP-228-3,walmart,impression,2025-05-28 13:02:27.967686,CAMP-000009,KW-CAMP-000009-7,2025-06-03 13:02:27.967686,34.65667838086969,0.625
CUST-000229,TP-229-1,amazon,impression,2025-08-05 13:02:27.967686,CAMP-000014,KW-CAMP-000014-3,,0.0,0.588
CUST-000229,TP-229-2,walmart,impression,2025-08-08 13:02:27.967686,CAMP-000006,KW-CAMP-000006-1,2025-08-12 13:02:27.967686,34.63016165084126,0.714
CUST-000230,TP-230-1,walmart,view,2025-07-09 13:02:27.967686,CAMP-000021,KW-CAMP-000021-6,,0.0,0.417
CUST-000230,TP-230-2,walmart,click,2025-07-22 13:02:27.967686,CAMP-000011,KW-CAMP-000011-1,,0.0,0.909
CUST-000230,TP-230-3,amazon,click,2025-07-19 13:02:27.967686,CAMP-000006,KW-CAMP-000006-4,,0.0,0.714
CUST-000230,TP-230-4,walmart,impression,2025-07-16 13:02:27.967686,CAMP-000016,KW-CAMP-000016-5,,0.0,0.588
CUST-000230,TP-230-5,amazon,click,2025-07-12 13:02:27.967686,CAMP-000001,KW-CAMP-000001-3,2025-07-23 13:02:27.967686,46.971114676552126,0.476
CUST-000231,TP-231-1,amazon,view,2025-07-09 13:02:27.967686,CAMP-000016,KW-CAMP-000016-7,,0.0,0.435
CUST-000231,TP-231-2,amazon,impression,2025-07-10 13:02:27.967686,CAMP-000020,KW-CAMP-000020-4,,0.0,0.455
CUST-000231,TP-231-3,walmart,click,2025-07-17 13:02:27.967686,CAMP-000012,KW-CAMP-000012-5,,0.0,0.667
CUST-000231,TP-231-4,amazon,view,2025-07-09 13:02:27.967686,CAMP-000013,KW-CAMP-000013-5,,0.0,0.435
CUST-000231,TP-231-5,walmart,click,2025-07-18 13:02:27.967686,CAMP-000022,KW-CAMP-000022-7,2025-07-22 13:02:27.967686,63.69125544277891,0.714
CUST-000232,TP-232-1,walmart,click,2025-08-06 13:02:27.967686,CAMP-000007,KW-CAMP-000007-6,,0.0,0.769
CUST-000232,TP-232-2,walmart,view,2025-07-30 13:02:27.967686,CAMP-000007,KW-CAMP-000007-5,,0.0,0.5
CUST-000232,TP-232-3,walmart,click,2025-08-09 13:02:27.967686,CAMP-000007,KW-CAMP-000007-8,2025-08-09 13:02:27.967686,68.56521794162657,1.0
CUST-000233,TP-233-1,amazon,impression,2025-07-07 13:02:27.967686,CAMP-000004,KW-CAMP-000004-3,2025-07-07 13:02:27.967686,30.241335578799173,1.0
CUST-000234,TP-234-1,amazon,click,2025-05-16 13:02:27.967686,CAMP-000017,KW-CAMP-000017-3,2025-05-23 13:02:27.967686,81.5554709003822,0.588
CUST-000235,TP-235-1,walmart,view,2025-05-31 13:02:27.967686,CAMP-000019,KW-CAMP-000019-7,,0.0,0.833
CUST-000235,TP-235-2,walmart,impression,2025-05-21 13:02:27.967686,CAMP-000007,KW-CAMP-000007-4,,0.0,0.455
CUST-000235,TP-235-3,walmart,view,2025-05-30 13:02:27.967686,CAMP-000023,KW-CAMP-000023-6,,0.0,0.769
CUST-000235,TP-235-4,amazon,impression,2025-05-30 13:02:27.967686,CAMP-000009,KW-CAMP-000009-1,,0.0,0.769
CUST-000235,TP-235-5,walmart,click,2025-06-02 13:02:27.967686,CAMP-000008,KW-CAMP-000008-7,2025-06-02 13:02:27.967686,52.35577742055487,1.0
CUST-000236,TP-236-1,walmart,view,2025-07-13 13:02:27.967686,CAMP-000017,KW-CAMP-000017-2,,0.0,0.588
CUST-000236,TP-236-2,amazon,click,2025-07-06 13:02:27.967686,CAMP-000020,KW-CAMP-000020-4,,0.0,0.417
CUST-000236,TP-236-3,walmart,view,2025-07-16 13:02:27.967686,CAMP-000002,KW-CAMP-000002-1,,0.0,0.714
CUST-000236,TP-236-4,walmart,click,2025-07-14 13:02:27.967686,CAMP-000009,KW-CAMP-000009-4,2025-07-20 13:02:27.967686,15.499070087429079,0.625
